Epoca,Perdida_entrenamiento_transformada,RMSE_early_stopping,Learning_rate
43,0.6128254351671111,35068.403175118394,0.0003
44,0.5790918098948626,36570.16986271362,0.0003
45,0.6323464329094342,31548.129788027076,0.0003
46,0.5768344217288683,29993.91374655935,0.0003
47,0.687911673409894,34372.25612941025,0.0003
48,0.654709544437149,35300.492051831985,0.0003
49,0.4759165518708236,37122.35095495905,0.0003
50,0.5432213068698492,36473.8734941096,0.0003
51,0.6010359423895476,33318.36095966363,0.0003
52,0.5508571123507537,29045.518316181497,0.0003
53,0.578823965468731,35886.362186606195,0.0003
54,0.5221993320240126,36735.21182891884,0.0003
55,0.5406099307726847,35779.17206347759,0.0003
56,0.5375943480628271,57204.23894409804,0.0003
57,0.5774077221902165,31409.07994546423,0.0003
58,0.5618704882613484,31211.873279553303,0.0003
59,0.5406045859353414,35344.577613189445,0.0003
60,0.5430372982742817,31400.315057541466,0.0003
61,0.5335378875435692,36595.34531755391,0.0003
62,0.5954659500101368,38843.54035098812,0.0003
63,0.45968526593165526,40362.21608718337,0.0003
64,0.5638875869007083,32788.34448749619,0.0003
65,0.547894627157755,35190.819652940045,0.0003
66,0.5274123159572806,48252.070581134125,0.0003
67,0.5466552485864172,41500.02994348282,0.0003
68,0.5377510402206056,44087.802633676816,0.0003
69,0.5594822125652247,41294.781853777175,0.0003
70,0.5451867687805689,35426.36400830349,0.0003
71,0.518313184574613,39666.08329865538,0.0003
72,0.5126378090699054,35704.15540141529,0.0003
73,0.5691780599774914,34495.51198643315,0.0003
74,0.5319266165950364,30944.80957018741,0.0003
75,0.5095555471787404,31447.20865817418,0.0003
76,0.551779705346407,30536.851355588627,0.0003
77,0.5259642250803549,31656.929677612887,0.0003
78,0.5128915270227081,34373.524668229766,0.0003
79,0.5779553646202887,32890.162703071124,0.0003
80,0.5153231329666033,41183.04610528968,0.0003
81,0.655346058470813,33466.15397767774,0.0003
82,0.525034068289783,42537.56004165241,0.0003
83,0.5732181521642052,30262.139913769886,0.0003
84,0.509093305481498,30123.823695468604,0.0003
85,0.4964434649423304,32507.68545648917,0.0003
86,0.5660513179692104,28991.289634573244,0.0003
87,0.49348098276838037,33889.65628543053,0.0003
88,0.47599721757099356,36727.382031370755,0.0003
89,0.5146420408261323,37728.182575036466,0.0003
90,0.6341406591721795,39418.22541581032,0.0003
91,0.49276065037150457,36852.57123768371,0.0003
92,0.5085622255087934,39435.113743999,0.0003
93,0.5008188201014799,31223.18351928811,0.0003
94,0.5472545321874439,31289.448128452106,0.0003
95,0.592395291357758,37399.34430136568,0.0003
96,0.5106612076893902,39867.28768666584,0.0003
97,0.5694706883772065,31576.302147939514,0.0003
98,0.5594689008468484,30581.80521335098,0.0003
99,0.5107037778269883,38339.29792129764,0.0003
100,0.49126374130656164,29650.660400252804,0.0003
101,0.5486633720687778,31863.78973267058,0.0003
102,0.5737375328923789,29684.486617522613,0.0003
103,0.5616846663389469,27272.938900505902,0.0003
104,0.568063771716075,44192.705260001116,0.0003
105,0.5410818564564033,33583.9065231261,0.0003
106,0.4917635976319375,41874.46030351185,0.0003
107,0.4573828492168062,32476.236433630125,0.0003
108,0.5029507706375784,41039.534046647284,0.0003
109,0.4962895315048836,38944.97548008236,0.0003
110,0.5021950870795464,37612.51729521847,0.0003
111,0.5796089938339035,37353.806069138955,0.0003
112,0.5092217741930364,37492.25619514075,0.0003
113,0.5168458230243578,37185.49776418712,0.0003
114,0.47907299631411365,45823.49570123678,0.0003
115,0.47706300408381286,40471.317285814,0.0003
116,0.5977479503658505,34113.177912086256,0.0003
117,0.5400731975021307,37057.03691550828,0.0003
118,0.4594999462926785,32513.89993597984,0.0003
119,0.4975677660508715,31454.35527762645,0.0003
120,0.4510955354239247,40433.70035937771,0.0003
121,0.5086994479948118,26797.764202729242,0.0003
122,0.510387179518574,31646.39250797583,0.0003
123,0.508599904183886,33166.85651536912,0.0003
124,0.5507324249113003,50293.38290832707,0.0003
125,0.5776356113629817,36077.89433175085,0.0003
126,0.5340737535277255,33591.05756069189,0.0003
127,0.5612851911791844,32668.360705471878,0.0003
128,0.4873800249244646,30870.598504486417,0.0003
129,0.4569375671974657,40336.4084229583,0.0003
130,0.5460715364616272,32868.73136016281,0.0003
131,0.49531166395644205,36861.564574678916,0.0003
132,0.4969584333310079,49933.48349469891,0.0003
133,0.5014933480540164,29065.00295029852,0.0003
134,0.5258716210270066,31275.092726966763,0.0003
135,0.4756000690625821,38818.99188988807,0.0003
136,0.47893940928013384,34674.2371363674,0.0003
137,0.609483908640838,34777.006325839175,0.0003
138,0.47411651484528083,36623.560789346026,0.0003
139,0.4533859034178053,42052.93790962734,0.0003
140,0.4846583791562341,38529.63326725092,0.0003
141,0.5054040531346146,43404.50800943998,0.0003
142,0.4808754327500781,40070.608530522404,0.0003
143,0.4654858807578963,42632.17612776347,0.0003
144,0.4846255457090745,38610.78707827669,0.0003
145,0.5163706921892814,30647.76369362289,0.0003
146,0.4812276889549841,32606.158778717887,0.0003
147,0.5268517262511246,35098.45222081302,0.0003
148,0.508533067278855,40454.37333390185,0.0003
149,0.49790826323408466,43498.0699209026,0.0003
150,0.516673742430945,38971.727928261564,0.0003
151,0.49843260559607866,40675.3808190767,0.0003
152,0.4537052517344396,38909.14572840765,0.0003
153,0.5194868243551461,37714.68554985183,0.0003
154,0.4854330906992193,47484.65004693252,0.0003
155,0.5989422225400094,33073.05254066786,0.0003
156,0.5516218309292055,41090.86621284829,0.0003
157,0.5426871761054275,36891.2812364126,0.0003
158,0.4715262061435131,34377.1120156824,0.0003
159,0.47916165533355626,30854.916598044438,0.0003
160,0.4961784616134274,35352.03866252833,0.0003
161,0.48483215119317713,28360.10871587999,0.0003
162,0.5200449523290919,29843.088208756853,0.0003
163,0.5350589777643532,34339.51783417736,0.0003
164,0.48587466459370904,40319.51918788309,0.0003
165,0.46266141917702086,45746.452793324315,0.0003
166,0.5150943306179019,36273.74903573513,0.0003
167,0.5404139431530418,27811.94094238167,0.0003
168,0.49432665230396344,28973.292334600505,0.0003
169,0.4863432540562322,32638.243215729526,0.0003
170,0.5185780491566693,30245.790488586266,0.0003
171,0.43395584157510364,35112.70308955126,0.0003
